"(5,4)",26,15.706
"(5,5)",26,16.672
"(0,0)",27,24.528
"(0,1)",27,22.921
"(0,2)",27,21.922
"(0,3)",27,20.782
"(0,4)",27,20.671
"(0,5)",27,21.825
"(1,0)",27,22.921
"(1,1)",27,20.411
"(1,2)",27,20.737
"(1,3)",27,20.914
"(1,4)",27,19.906
"(1,5)",27,19.474
"(2,0)",27,21.476
"(2,1)",27,20.114
"(2,2)",27,18.682
"(2,3)",27,19.708
"(2,4)",27,20.222
"(2,5)",27,19.213
"(3,0)",27,20.081
"(3,1)",27,18.98
"(3,2)",27,17.863
"(3,3)",27,17.588
"(3,4)",27,19.026
"(3,5)",27,19.739
"(4,0)",27,18.84
"(4,1)",27,17.872
"(4,2)",27,16.661
"(4,3)",27,16.537
"(4,4)",27,16.933
"(4,5)",27,18.474
"(5,0)",27,17.465
"(5,1)",27,16.256
"(5,2)",27,15.063
"(5,3)",27,15.306
"(5,4)",27,16.332
"(5,5)",27,17.299
"(0,0)",28,25.282
"(0,1)",28,23.676
"(0,2)",28,22.59
"(0,3)",28,21.45
"(0,4)",28,21.338
"(0,5)",28,22.492
"(1,0)",28,23.676
"(1,1)",28,21.165
"(1,2)",28,21.413
"(1,3)",28,21.583
"(1,4)",28,20.572
"(1,5)",28,20.141
"(2,0)",28,22.231
"(2,1)",28,20.869
"(2,2)",28,19.366
"(2,3)",28,20.375
"(2,4)",28,20.869
"(2,5)",28,19.858
"(3,0)",28,20.836
"(3,1)",28,19.735
"(3,2)",28,18.61
"(3,3)",28,18.26
"(3,4)",28,19.671
"(3,5)",28,20.365
"(4,0)",28,19.595
"(4,1)",28,18.627
"(4,2)",28,17.407
"(4,3)",28,17.203
"(4,4)",28,17.574
"(4,5)",28,19.099
"(5,0)",28,18.22
"(5,1)",28,17.011
"(5,2)",28,15.817
"(5,3)",28,15.925
"(5,4)",28,16.954
"(5,5)",28,17.921
"(0,0)",29,26.029
"(0,1)",29,24.423
"(0,2)",29,23.251
"(0,3)",29,22.111
"(0,4)",29,21.999
"(0,5)",29,23.153
"(1,0)",29,24.423
"(1,1)",29,21.912
"(1,2)",29,22.083
"(1,3)",29,22.245
"(1,4)",29,21.232
"(1,5)",29,20.802
"(2,0)",29,22.978
"(2,1)",29,21.616
"(2,2)",29,20.043
"(2,3)",29,21.037
"(2,4)",29,21.511
"(2,5)",29,20.498
"(3,0)",29,21.583
"(3,1)",29,20.482
"(3,2)",29,19.35
"(3,3)",29,18.927
"(3,4)",29,20.312
"(3,5)",29,20.985
"(4,0)",29,20.342
"(4,1)",29,19.374
"(4,2)",29,18.146
"(4,3)",29,17.865
"(4,4)",29,18.21
"(4,5)",29,19.719
"(5,0)",29,18.967
"(5,1)",29,17.758
"(5,2)",29,16.565
"(5,3)",29,16.541
