"(7,7)",6,3,99.999
"(7,8)",6,0,99.999
"(7,9)",6,0,99.999
"(8,0)",6,0,89.749
"(8,1)",6,1,88.47
"(8,2)",6,0,97.266
"(8,3)",6,0,98.703
"(8,4)",6,0,98.703
"(8,5)",6,0,98.703
"(8,6)",6,0,97.121
"(8,7)",6,3,96.075
"(8,8)",6,0,97.506
"(8,9)",6,0,97.506
"(9,0)",6,0,88.47
"(9,1)",6,3,87.576
"(9,2)",6,3,88.732
"(9,3)",6,3,89.903
"(9,4)",6,3,91.089
"(9,5)",6,3,92.289
"(9,6)",6,3,93.505
"(9,7)",6,3,94.736
"(9,8)",6,0,95.983
"(9,9)",6,0,95.146
"(0,0)",7,0,99.999
"(0,1)",7,1,98.571
"(0,2)",7,0,99.999
"(0,3)",7,3,99.999
"(0,4)",7,3,99.999
"(0,5)",7,1,99.999
"(0,6)",7,1,97.506
"(0,7)",7,1,95.043
"(0,8)",7,1,92.611
"(0,9)",7,1,90.209
"(1,0)",7,0,99.725
"(1,1)",7,3,97.506
"(1,2)",7,3,99.999
"(1,3)",7,0,98.845
"(1,4)",7,0,98.703
"(1,5)",7,0,98.703
"(1,6)",7,2,96.686
"(1,7)",7,2,96.645
"(1,8)",7,2,97.879
"(1,9)",7,2,96.058
"(2,0)",7,0,97.235
"(2,1)",7,0,96.349
"(2,2)",7,0,97.822
"(2,3)",7,3,90.685
"(2,4)",7,3,92.932
"(2,5)",7,3,95.489
"(2,6)",7,3,97.958
"(2,7)",7,3,97.916
"(2,8)",7,2,99.165
"(2,9)",7,2,97.322
"(3,0)",7,0,95.819
"(3,1)",7,1,94.575
"(3,2)",7,1,93.345
"(3,3)",7,1,91.973
"(3,4)",7,2,91.958
"(3,5)",7,3,96.457
"(3,6)",7,3,98.088
"(3,7)",7,3,98.214
"(3,8)",7,3,99.542
"(3,9)",7,2,99.583
"(4,0)",7,0,94.575
"(4,1)",7,1,93.481
"(4,2)",7,2,94.605
"(4,3)",7,2,93.353
"(4,4)",7,3,93.168
"(4,5)",7,3,94.524
"(4,6)",7,3,97.02
"(4,7)",7,3,98.214
"(4,8)",7,3,99.542
"(4,9)",7,0,99.583
"(5,0)",7,0,93.345
"(5,1)",7,3,94.605
"(5,2)",7,2,95.85
"(5,3)",7,1,94.605
"(5,4)",7,1,93.353
"(5,5)",7,3,94.199
"(5,6)",7,3,96.611
"(5,7)",7,3,97.916
"(5,8)",7,0,99.165
"(5,9)",7,0,97.322
"(6,0)",7,0,92.132
"(6,1)",7,3,96.004
"(6,2)",7,2,97.266
"(6,3)",7,2,98.545
"(6,4)",7,2,98.703
"(6,5)",7,2,98.397
"(6,6)",7,2,95.924
"(6,7)",7,0,96.566
"(6,8)",7,2,98.703
"(6,9)",7,2,98.703
"(7,0)",7,0,90.933
"(7,1)",7,3,97.266
"(7,2)",7,3,98.545
"(7,3)",7,3,99.999
"(7,4)",7,0,99.999
"(7,5)",7,1,99.999
"(7,6)",7,1,98.397
"(7,7)",7,3,99.999
"(7,8)",7,0,99.999
"(7,9)",7,0,99.999
"(8,0)",7,0,89.749
"(8,1)",7,1,88.47
"(8,2)",7,0,97.266
"(8,3)",7,0,98.703
"(8,4)",7,0,98.703
"(8,5)",7,0,98.703
"(8,6)",7,0,97.121
"(8,7)",7,3,96.075
"(8,8)",7,0,97.506
"(8,9)",7,0,97.506
"(9,0)",7,0,88.47
"(9,1)",7,3,87.576
"(9,2)",7,3,88.732
"(9,3)",7,3,89.903
"(9,4)",7,3,91.089
"(9,5)",7,3,92.289
"(9,6)",7,3,93.505
"(9,7)",7,3,94.736
"(9,8)",7,0,95.983
"(9,9)",7,0,95.146
