number of iterations required: 900
---utility for each state (row, column)---
(11, 12) - utility: 71.917
(11, 14) - utility: 64.849
(11, 15) - utility: 69.124
(11, 16) - utility: 71.024
(11, 17) - utility: 74.885
(11, 18) - utility: 75.577
(11, 20) - utility: 42.183
(11, 21) - utility: 42.840
(11, 22) - utility: 45.721
(11, 23) - utility: 53.627
(11, 24) - utility: 67.357
(11, 25) - utility: 67.313
(11, 26) - utility: 66.280
(11, 27) - utility: 65.152
(11, 29) - utility: 60.936
(11, 31) - utility: 60.154
(11, 32) - utility: 60.419
(11, 34) - utility: 54.037
(11, 35) - utility: 54.083
(11, 36) - utility: 52.856
(11, 37) - utility: 54.245
(11, 38) - utility: 53.504
(11, 39) - utility: 52.272
(11, 40) - utility: 47.579
(11, 41) - utility: 48.010
(11, 42) - utility: 47.826
(11, 43) - utility: 51.025
(11, 44) - utility: 51.764
(11, 45) - utility: 50.738
(11, 46) - utility: 53.994
(11, 47) - utility: 57.812
(11, 48) - utility: 61.576
(11, 49) - utility: 60.872
(11, 50) - utility: 62.102
(11, 51) - utility: 61.520
(11, 53) - utility: 65.809
(11, 54) - utility: 64.778
(11, 55) - utility: 63.832
(11, 57) - utility: 61.846
(11, 58) - utility: 64.274
(11, 59) - utility: 62.694
(11, 60) - utility: 61.777
(11, 61) - utility: 60.001
(11, 62) - utility: 64.693
(11, 63) - utility: 59.239
(11, 64) - utility: 57.987
(11, 67) - utility: 69.435
(11, 70) - utility: 48.429
(11, 72) - utility: 96.051
(11, 73) - utility: 95.589
(11, 74) - utility: 92.335
(11, 75) - utility: 90.949
(11, 77) - utility: 86.319
(11, 78) - utility: 81.107
(11, 79) - utility: 84.494
(11, 80) - utility: 84.777
(11, 81) - utility: 83.533
(11, 84) - utility: 67.090
(11, 85) - utility: 70.107
(11, 87) - utility: 61.996
(11, 88) - utility: 62.618
(11, 90) - utility: 64.616
(11, 91) - utility: 63.320
(11, 92) - utility: 62.467
(11, 93) - utility: 61.383
(11, 94) - utility: 60.433
(11, 97) - utility: 54.613
(11, 98) - utility: 53.900
(11, 99) - utility: 53.442
(12, 0) - utility: 72.135
(12, 2) - utility: 65.214
(12, 3) - utility: 64.897
(12, 4) - utility: 63.663
(12, 5) - utility: 69.267
(12, 7) - utility: 68.727
(12, 8) - utility: 68.981
(12, 9) - utility: 67.999
(12, 10) - utility: 68.245
(12, 11) - utility: 67.276
(12, 13) - utility: 58.835
(12, 14) - utility: 65.184
(12, 15) - utility: 71.556
(12, 16) - utility: 72.939
(12, 17) - utility: 76.277
(12, 18) - utility: 75.356
(12, 20) - utility: 29.136
(12, 21) - utility: 29.208
(12, 24) - utility: 69.980
(12, 25) - utility: 68.337
(12, 26) - utility: 67.179
(12, 27) - utility: 65.884
(12, 28) - utility: 63.461
(12, 29) - utility: 61.756
(12, 30) - utility: 60.265
(12, 31) - utility: 60.932
(12, 32) - utility: 61.266
(12, 34) - utility: 55.976
(12, 35) - utility: 54.976
(12, 36) - utility: 51.935
(12, 37) - utility: 55.247
(12, 38) - utility: 54.292
(12, 39) - utility: 48.676
(12, 40) - utility: 47.590
(12, 41) - utility: 48.744
(12, 42) - utility: 48.058
(12, 43) - utility: 52.028
(12, 44) - utility: 51.376
(12, 45) - utility: 52.106
(12, 46) - utility: 54.656
(12, 47) - utility: 59.811
(12, 48) - utility: 62.963
(12, 50) - utility: 63.163
(12, 51) - utility: 62.275
(12, 52) - utility: 60.854
(12, 53) - utility: 63.920
(12, 54) - utility: 63.345
(12, 56) - utility: 48.576
(12, 57) - utility: 63.586
(12, 58) - utility: 66.850
(12, 59) - utility: 64.665
(12, 60) - utility: 61.402
(12, 62) - utility: 66.828
(12, 63) - utility: 59.512
(12, 64) - utility: 58.613
(12, 66) - utility: 68.404
(12, 67) - utility: 66.886
(12, 68) - utility: 66.439
(12, 70) - utility: 43.617
(12, 72) - utility: 97.372
(12, 73) - utility: 95.882
(12, 74) - utility: 93.318
(12, 75) - utility: 91.975
(12, 76) - utility: 90.590
(12, 77) - utility: 88.111
(12, 79) - utility: 84.686
(12, 80) - utility: 86.089
(12, 83) - utility: 68.526
(12, 84) - utility: 66.297
(12, 86) - utility: 61.855
(12, 87) - utility: 62.752
(12, 88) - utility: 62.225
(12, 89) - utility: 61.398
(12, 90) - utility: 61.044
(12, 91) - utility: 60.572
(12, 92) - utility: 62.147
(12, 93) - utility: 59.901
(12, 94) - utility: 58.973
(12, 95) - utility: 57.942
(12, 96) - utility: 55.713
(12, 97) - utility: 54.804
(12, 98) - utility: 54.052
(12, 99) - utility: 52.798
(13, 0) - utility: 74.309
(13, 2) - utility: 66.128
(13, 3) - utility: 65.882
(13, 5) - utility: 69.580
(13, 6) - utility: 68.304
(13, 7) - utility: 69.614
(13, 8) - utility: 65.040
(13, 9) - utility: 65.085
(13, 10) - utility: 64.935
(13, 11) - utility: 64.919
(13, 12) - utility: 64.654
(13, 14) - utility: 66.055
(13, 15) - utility: 73.134
(13, 16) - utility: 72.353
(13, 17) - utility: 76.510
(13, 18) - utility: 75.784
(13, 19) - utility: 75.642
(13, 22) - utility: 74.416
(13, 23) - utility: 73.457
(13, 24) - utility: 69.807
(13, 25) - utility: 69.191
(13, 26) - utility: 68.095
(13, 27) - utility: 66.908
(13, 28) - utility: 65.436
(13, 29) - utility: 62.560
(13, 30) - utility: 62.019
(13, 31) - utility: 61.794
(13, 32) - utility: 60.819
(13, 33) - utility: 58.603
(13, 34) - utility: 56.859
(13, 35) - utility: 55.976
(13, 36) - utility: 53.059
(13, 37) - utility: 56.529
(13, 38) - utility: 55.611
(13, 39) - utility: 48.775
(13, 40) - utility: 46.648
(13, 41) - utility: 49.641
(13, 43) - utility: 54.525
(13, 45) - utility: 53.799
(13, 46) - utility: 53.759
(13, 47) - utility: 59.555
(13, 48) - utility: 64.203
(13, 49) - utility: 65.884
(13, 50) - utility: 64.122
(13, 51) - utility: 63.179
(13, 52) - utility: 61.112
(13, 54) - utility: 53.609
(13, 55) - utility: 69.126
(13, 57) - utility: 65.907
(13, 58) - utility: 67.112
(13, 59) - utility: 65.667
(13, 60) - utility: 61.820
(13, 61) - utility: 63.132
(13, 62) - utility: 65.615
(13, 64) - utility: 60.503
(13, 65) - utility: 67.021
(13, 66) - utility: 65.215
(13, 67) - utility: 59.349
(13, 68) - utility: 59.474
(13, 69) - utility: 59.284
(13, 72) - utility: 97.526
(13, 73) - utility: 97.278
(13, 75) - utility: 94.404
(13, 76) - utility: 91.921
(13, 77) - utility: 88.964
(13, 78) - utility: 87.805
(13, 79) - utility: 84.317
(13, 81) - utility: 65.938
(13, 82) - utility: 64.776
(13, 83) - utility: 65.349
(13, 84) - utility: 64.472
(13, 85) - utility: 63.551
(13, 86) - utility: 62.575
(13, 87) - utility: 63.773
(13, 88) - utility: 63.098
(13, 90) - utility: 61.881
(13, 93) - utility: 56.605
(13, 94) - utility: 56.459
(13, 95) - utility: 55.951
(13, 96) - utility: 53.612
(13, 97) - utility: 53.671
(13, 99) - utility: 47.863
(14, 0) - utility: 75.298
(14, 1) - utility: 73.205
(14, 2) - utility: 67.044
(14, 3) - utility: 66.734
(14, 4) - utility: 72.022
(14, 5) - utility: 70.669
(14, 6) - utility: 68.894
(14, 7) - utility: 71.279
(14, 8) - utility: 66.546
(14, 9) - utility: 65.982
(14, 10) - utility: 67.001
(14, 11) - utility: 65.820
(14, 12) - utility: 65.489
(14, 13) - utility: 68.959
(14, 15) - utility: 76.303
(14, 16) - utility: 73.912
(14, 17) - utility: 78.138
(14, 18) - utility: 77.931
(14, 19) - utility: 76.630
(14, 20) - utility: 76.357
(14, 21) - utility: 75.986
(14, 22) - utility: 75.527
(14, 23) - utility: 73.614
(14, 24) - utility: 71.572
(14, 25) - utility: 68.862
(14, 26) - utility: 67.532
(14, 27) - utility: 65.604
(14, 28) - utility: 62.645
(14, 29) - utility: 56.781
(14, 30) - utility: 55.616
(14, 31) - utility: 56.991
(14, 32) - utility: 61.793
(14, 33) - utility: 59.335
(14, 34) - utility: 57.520
(14, 36) - utility: 54.194
(14, 39) - utility: 50.065
(14, 41) - utility: 50.693
(14, 42) - utility: 55.535
(14, 43) - utility: 55.264
(14, 44) - utility: 55.366
(14, 45) - utility: 54.535
(14, 47) - utility: 60.501
(14, 48) - utility: 64.122
(14, 50) - utility: 57.870
(14, 51) - utility: 63.326
(14, 53) - utility: 74.991
(14, 55) - utility: 71.990
(14, 56) - utility: 69.981
(14, 57) - utility: 66.640
(14, 58) - utility: 68.342
(14, 59) - utility: 66.847
(14, 60) - utility: 62.006
(14, 61) - utility: 63.833
(14, 62) - utility: 65.492
(14, 63) - utility: 66.314
(14, 65) - utility: 67.645
(14, 66) - utility: 65.283
(14, 67) - utility: 59.400
(14, 68) - utility: 59.923
(14, 69) - utility: 60.060
(14, 70) - utility: 58.304
(14, 71) - utility: 62.843
(14, 73) - utility: 98.526
(14, 74) - utility: 97.247
(14, 75) - utility: 95.957
(14, 76) - utility: 94.404
(14, 77) - utility: 89.913
(14, 79) - utility: 64.973
(14, 80) - utility: 63.893
(14, 81) - utility: 62.500
(14, 82) - utility: 62.424
(14, 83) - utility: 63.265
(14, 84) - utility: 62.551
(14, 85) - utility: 63.005
(14, 86) - utility: 62.213
(14, 87) - utility: 64.863
(14, 88) - utility: 63.862
(14, 89) - utility: 63.015
(14, 90) - utility: 62.713
(14, 91) - utility: 61.706
(14, 92) - utility: 59.714
(14, 93) - utility: 58.601
(14, 94) - utility: 58.480
(14, 96) - utility: 48.324
(14, 97) - utility: 48.330
(14, 98) - utility: 48.859
(14, 99) - utility: 48.169
(15, 0) - utility: 76.561
(15, 1) - utility: 74.689
(15, 2) - utility: 67.210
(15, 3) - utility: 66.928
(15, 4) - utility: 73.813
(15, 5) - utility: 72.877
(15, 6) - utility: 69.295
(15, 7) - utility: 73.119
(15, 8) - utility: 66.917
(15, 9) - utility: 67.880
(15, 10) - utility: 66.860
(15, 11) - utility: 64.326
(15, 12) - utility: 65.891
(15, 13) - utility: 70.315
(15, 14) - utility: 74.358
(15, 17) - utility: 78.416
(15, 18) - utility: 76.199
(15, 19) - utility: 75.356
(15, 20) - utility: 71.787
(15, 21) - utility: 70.593
(15, 22) - utility: 70.496
(15, 23) - utility: 66.309
(15, 24) - utility: 64.640
(15, 25) - utility: 63.912
(15, 26) - utility: 63.556
(15, 28) - utility: 52.617
(15, 29) - utility: 56.962
(15, 31) - utility: 57.333
(15, 32) - utility: 63.532
(15, 33) - utility: 60.054
(15, 34) - utility: 58.070
(15, 36) - utility: 54.929
(15, 38) - utility: 52.469
(15, 39) - utility: 50.748
(15, 40) - utility: 50.879
(15, 41) - utility: 50.778
(15, 42) - utility: 55.613
(15, 43) - utility: 55.966
(15, 44) - utility: 56.232
(15, 46) - utility: 61.728
(15, 47) - utility: 60.863
(15, 49) - utility: -4.000
(15, 51) - utility: 66.071
(15, 53) - utility: 75.989
(15, 54) - utility: 74.585
(15, 55) - utility: 73.200
(15, 56) - utility: 69.768
(15, 57) - utility: 68.114
(15, 61) - utility: 65.923
(15, 62) - utility: 66.474
(15, 63) - utility: 67.305
(15, 64) - utility: 66.692
(15, 65) - utility: 65.003
(15, 66) - utility: 63.154
(15, 68) - utility: 61.991
(15, 69) - utility: 62.318
(15, 71) - utility: 65.466
(15, 73) - utility: 99.980
(15, 75) - utility: 86.785
(15, 77) - utility: 74.121
(15, 79) - utility: 62.296
(15, 80) - utility: 62.109
(15, 81) - utility: 64.336
(15, 82) - utility: 63.148
(15, 83) - utility: 62.996
(15, 84) - utility: 63.245
(15, 85) - utility: 62.356
(15, 87) - utility: 64.877
(15, 88) - utility: 64.699
(15, 90) - utility: 57.365
(15, 91) - utility: 60.288
(15, 92) - utility: 59.913
(15, 93) - utility: 58.021
(15, 94) - utility: 55.342
(15, 95) - utility: 53.405
(15, 98) - utility: 48.366
(15, 99) - utility: 48.229
(16, 0) - utility: 79.025
(16, 1) - utility: 77.596
(16, 4) - utility: 75.773
(16, 5) - utility: 75.391
(16, 7) - utility: 75.347
(16, 9) - utility: 69.036
(16, 10) - utility: 67.945
(16, 11) - utility: 65.889
(16, 12) - utility: 65.103
(16, 13) - utility: 71.301
(16, 14) - utility: 75.853
(16, 15) - utility: 77.059
(16, 16) - utility: 77.610
(16, 17) - utility: 76.517
(16, 18) - utility: 74.527
(16, 20) - utility: 56.024
(16, 21) - utility: 63.185
(16, 22) - utility: 61.714
(16, 23) - utility: 66.883
(16, 24) - utility: 65.389
(16, 25) - utility: 60.002
(16, 27) - utility: 54.740
(16, 28) - utility: 52.789
(16, 30) - utility: 49.062
(16, 32) - utility: 64.281
(16, 33) - utility: 60.677
(16, 34) - utility: 58.607
(16, 35) - utility: 57.133
(16, 36) - utility: 55.673
(16, 37) - utility: 54.929
(16, 38) - utility: 53.397
(16, 39) - utility: 52.420
(16, 40) - utility: 51.601
(16, 41) - utility: 50.853
(16, 43) - utility: 57.947
(16, 44) - utility: 57.027
(16, 46) - utility: 62.666
(16, 48) - utility: 63.481
(16, 50) - utility: 69.625
(16, 51) - utility: 68.168
(16, 53) - utility: 77.174
(16, 54) - utility: 76.788
(16, 55) - utility: 74.431
(16, 56) - utility: 70.478
(16, 57) - utility: 67.504
(16, 58) - utility: 66.225
(16, 60) - utility: 63.423
(16, 61) - utility: 66.738
(16, 62) - utility: 68.541
(16, 63) - utility: 67.073
(16, 64) - utility: 67.720
(16, 65) - utility: 65.894
(16, 66) - utility: 63.771
(16, 67) - utility: 62.921
(16, 68) - utility: 62.784
(16, 69) - utility: 64.408
(16, 70) - utility: 66.676
(16, 71) - utility: 66.344
(16, 72) - utility: 65.675
(16, 74) - utility: 64.325
(16, 76) - utility: 65.330
(16, 77) - utility: 66.221
(16, 78) - utility: 64.092
(16, 79) - utility: 63.156
(16, 80) - utility: 63.854
(16, 81) - utility: 64.314
(16, 82) - utility: 65.079
(16, 83) - utility: 62.479
(16, 84) - utility: 62.226
(16, 85) - utility: 61.304
(16, 86) - utility: 59.830
(16, 87) - utility: 61.345
(16, 88) - utility: 60.557
(16, 89) - utility: 58.607
(16, 90) - utility: 57.775
(16, 91) - utility: 61.512
(16, 92) - utility: 60.910
(16, 93) - utility: 58.903
(16, 94) - utility: 57.211
(16, 98) - utility: 49.045
(16, 99) - utility: 48.871
(17, 0) - utility: 80.252
(17, 1) - utility: 78.448
(17, 2) - utility: 78.232
(17, 3) - utility: 77.989
(17, 4) - utility: 76.829
(17, 5) - utility: 76.346
(17, 6) - utility: 75.011
(17, 7) - utility: 75.036
(17, 8) - utility: 73.919
(17, 9) - utility: 71.307
(17, 10) - utility: 70.186
(17, 11) - utility: 67.825
(17, 13) - utility: 72.458
(17, 14) - utility: 77.280
(17, 15) - utility: 78.165
(17, 16) - utility: 78.846
(17, 17) - utility: 77.646
(17, 18) - utility: 74.571
(17, 21) - utility: 66.325
(17, 23) - utility: 68.611
(17, 24) - utility: 66.752
(17, 25) - utility: 60.137
(17, 27) - utility: 55.726
(17, 29) - utility: 50.494
(17, 30) - utility: 49.732
(17, 31) - utility: 50.365
(17, 33) - utility: 59.989
(17, 35) - utility: 51.521
(17, 36) - utility: 50.771
(17, 38) - utility: 47.874
(17, 39) - utility: 51.979
(17, 40) - utility: 51.390
(17, 41) - utility: 51.453
(17, 42) - utility: 51.991
(17, 43) - utility: 55.683
(17, 44) - utility: 56.624
(17, 45) - utility: 55.989
(17, 46) - utility: 59.836
(17, 47) - utility: 60.351
(17, 48) - utility: 64.333
(17, 49) - utility: 67.106
(17, 50) - utility: 66.560
(17, 51) - utility: 65.902
(17, 52) - utility: 69.594
(17, 53) - utility: 78.248
(17, 54) - utility: 78.054
(17, 56) - utility: 47.084
(17, 57) - utility: 50.332
(17, 58) - utility: 63.086
(17, 59) - utility: 68.091
(17, 60) - utility: 65.072
(17, 61) - utility: 69.032
(17, 62) - utility: 69.866
(17, 63) - utility: 68.918
(17, 64) - utility: 68.935
(17, 65) - utility: 66.814
(17, 66) - utility: 65.680
(17, 67) - utility: 63.677
(17, 68) - utility: 63.407
(17, 69) - utility: 65.192
(17, 70) - utility: 67.893
(17, 71) - utility: 67.274
(17, 72) - utility: 66.471
(17, 73) - utility: 67.471
(17, 74) - utility: 65.188
(17, 75) - utility: 63.753
(17, 76) - utility: 61.830
(17, 77) - utility: 62.039
(17, 78) - utility: 63.636
(17, 79) - utility: 63.318
(17, 80) - utility: 64.741
(17, 81) - utility: 65.138
(17, 82) - utility: 65.059
(17, 83) - utility: 64.237
(17, 84) - utility: 63.146
(17, 85) - utility: 62.198
(17, 86) - utility: 60.263
(17, 87) - utility: 61.145
(17, 88) - utility: 61.517
(17, 89) - utility: 60.470
(17, 91) - utility: 62.882
(17, 92) - utility: 61.906
(17, 93) - utility: 59.778
(17, 94) - utility: 57.773
(17, 96) - utility: 51.957
(17, 97) - utility: 50.062
(17, 98) - utility: 50.949
(17, 99) - utility: 49.517
(18, 0) - utility: 80.229
(18, 1) - utility: 79.291
(18, 2) - utility: 79.274
(18, 3) - utility: 79.139
(18, 4) - utility: 77.765
(18, 5) - utility: 77.467
(18, 6) - utility: 75.839
(18, 7) - utility: 74.864
(18, 8) - utility: 72.860
(18, 9) - utility: 72.072
(18, 10) - utility: 71.278
(18, 12) - utility: 65.770
(18, 13) - utility: 72.821
(18, 14) - utility: 80.011
(18, 15) - utility: 80.441
(18, 16) - utility: 81.339
(18, 17) - utility: 78.912
(18, 18) - utility: 76.392
(18, 19) - utility: 74.175
(18, 20) - utility: 69.053
(18, 21) - utility: 68.425
(18, 22) - utility: 63.750
(18, 23) - utility: 67.171
(18, 24) - utility: 60.392
(18, 25) - utility: 60.120
(18, 26) - utility: 58.719
(18, 27) - utility: 56.481
(18, 29) - utility: 45.494
(18, 31) - utility: 49.818
(18, 33) - utility: 55.262
(18, 34) - utility: 52.541
(18, 36) - utility: 45.401
(18, 38) - utility: 48.016
(18, 39) - utility: 53.273
(18, 40) - utility: 52.008
(18, 41) - utility: 53.306
(18, 42) - utility: 53.516
(18, 43) - utility: 57.992
(18, 44) - utility: 57.587
(18, 45) - utility: 57.399
(18, 46) - utility: 62.271
(18, 47) - utility: 61.943
(18, 48) - utility: 65.347
(18, 49) - utility: 67.106
(18, 50) - utility: 66.256
(18, 51) - utility: 65.437
(18, 52) - utility: 68.591
(18, 53) - utility: 79.079
(18, 54) - utility: 79.066
(18, 56) - utility: 47.323
(18, 57) - utility: 51.042
(18, 58) - utility: 64.901
(18, 59) - utility: 70.005
(18, 62) - utility: 69.708
(18, 63) - utility: 68.405
(18, 64) - utility: 68.810
(18, 65) - utility: 67.585
(18, 66) - utility: 66.669
(18, 67) - utility: 65.527
(18, 68) - utility: 65.214
(18, 69) - utility: 65.951
(18, 70) - utility: 69.216
(18, 71) - utility: 68.197
(18, 72) - utility: 67.136
(18, 74) - utility: 65.955
(18, 75) - utility: 64.670
(18, 76) - utility: 62.395
(18, 77) - utility: 62.700
(18, 78) - utility: 64.730
(18, 79) - utility: 65.163
(18, 80) - utility: 65.737
(18, 81) - utility: 66.071
(18, 82) - utility: 66.024
(18, 83) - utility: 65.132
(18, 84) - utility: 65.188
(18, 86) - utility: 61.934
(18, 87) - utility: 62.032
(18, 88) - utility: 61.209
(18, 90) - utility: 63.686
(18, 91) - utility: 63.849
(18, 92) - utility: 62.882
(18, 94) - utility: 58.303
(18, 95) - utility: 56.328
(18, 96) - utility: 54.113
(18, 98) - utility: 51.933
(18, 99) - utility: 50.015
(19, 0) - utility: 81.410
(19, 1) - utility: 80.228
(19, 2) - utility: 78.096
(19, 3) - utility: 77.102
(19, 4) - utility: 75.973
(19, 5) - utility: 73.933
(19, 6) - utility: 71.705
(19, 8) - utility: 63.530
(19, 9) - utility: 63.719
(19, 10) - utility: 63.121
(19, 13) - utility: 73.773
(19, 14) - utility: 83.130
(19, 15) - utility: 81.448
(19, 16) - utility: 82.833
(19, 17) - utility: 78.657
(19, 18) - utility: 77.369
(19, 19) - utility: 75.525
(19, 20) - utility: 68.100
(19, 21) - utility: 68.533
(19, 22) - utility: 64.806
(19, 23) - utility: 68.032
(19, 25) - utility: 53.903
(19, 26) - utility: 53.842
(19, 27) - utility: 55.141
(19, 30) - utility: 48.057
(19, 31) - utility: 50.498
(19, 32) - utility: 47.918
(19, 33) - utility: 46.020
(19, 34) - utility: 46.181
(19, 35) - utility: 44.406
(19, 36) - utility: 45.025
(19, 37) - utility: 50.598
(19, 39) - utility: 54.811
(19, 40) - utility: 53.608
(19, 41) - utility: 52.853
(19, 42) - utility: 53.710
(19, 43) - utility: 60.598
(19, 44) - utility: 59.550
(19, 45) - utility: 57.542
(19, 46) - utility: 62.445
(19, 47) - utility: 62.309
(19, 48) - utility: 66.429
(19, 49) - utility: 68.330
(19, 53) - utility: 82.653
(19, 54) - utility: 81.326
(19, 55) - utility: 50.743
(19, 56) - utility: 47.506
(19, 57) - utility: 50.470
(19, 58) - utility: 66.866
(19, 59) - utility: 71.577
(19, 60) - utility: 71.603
(19, 61) - utility: 70.656
(19, 62) - utility: 70.802
(19, 63) - utility: 69.106
(19, 64) - utility: 68.620
(19, 65) - utility: 65.793
(19, 66) - utility: 66.276
(19, 67) - utility: 66.301
(19, 68) - utility: 65.957
(19, 69) - utility: 66.519
(19, 70) - utility: 69.363
(19, 71) - utility: 69.115
(19, 72) - utility: 66.589
(19, 73) - utility: 64.249
(19, 74) - utility: 63.286
(19, 75) - utility: 62.241
(19, 76) - utility: 61.167
(19, 77) - utility: 63.326
(19, 78) - utility: 67.010
(19, 79) - utility: 66.019
(19, 80) - utility: 66.648
(19, 81) - utility: 68.216
(19, 82) - utility: 67.015
(19, 83) - utility: 67.099
(19, 84) - utility: 66.069
(19, 85) - utility: 63.998
(19, 86) - utility: 63.967
(19, 87) - utility: 62.981
(19, 88) - utility: 61.930
(19, 89) - utility: 62.589
(19, 90) - utility: 64.521
(19, 91) - utility: 62.469
(19, 93) - utility: 62.393
(19, 94) - utility: 60.549
(19, 98) - utility: 52.880
(19, 99) - utility: 50.457
(20, 0) - utility: 80.717
(20, 1) - utility: 80.216
(20, 2) - utility: 77.860
(20, 3) - utility: 75.306
(20, 4) - utility: 73.231
(20, 5) - utility: 71.650
(20, 6) - utility: 67.092
(20, 7) - utility: 65.668
(20, 8) - utility: 64.360
(20, 10) - utility: 56.961
(20, 11) - utility: 59.754
(20, 13) - utility: 73.586
(20, 14) - utility: 85.610
(20, 15) - utility: 80.831
(20, 16) - utility: 84.625
(20, 17) - utility: 80.553
(20, 18) - utility: 78.466
(20, 19) - utility: 77.227
(20, 20) - utility: 69.241
(20, 21) - utility: 68.656
(20, 24) - utility: 53.014
(20, 25) - utility: 53.537
(20, 26) - utility: 54.324
(20, 27) - utility: 56.050
(20, 28) - utility: 53.340
(20, 29) - utility: 48.716
(20, 30) - utility: 48.410
(20, 31) - utility: 51.814
(20, 32) - utility: 49.701
(20, 33) - utility: 47.606
(20, 35) - utility: 44.800
(20, 37) - utility: 53.196
(20, 38) - utility: 52.146
(20, 39) - utility: 51.788
(20, 40) - utility: 51.400
(20, 41) - utility: 52.106
