number of iterations required: 161
---utility for each state (row, column)---
(58, 56) - utility: 63.588
(58, 58) - utility: 72.891
(58, 59) - utility: 75.337
(58, 60) - utility: 76.896
(58, 61) - utility: 78.339
(58, 62) - utility: 76.842
(58, 63) - utility: 74.423
(58, 64) - utility: 73.187
(58, 65) - utility: 71.942
(58, 66) - utility: 71.898
(58, 67) - utility: 70.416
(58, 69) - utility: 73.882
(58, 70) - utility: 75.116
(58, 71) - utility: 76.382
(58, 72) - utility: 77.652
(58, 73) - utility: 77.906
(58, 75) - utility: 76.214
(58, 76) - utility: 74.706
(58, 77) - utility: 72.356
(58, 79) - utility: 77.245
(58, 80) - utility: 76.044
(58, 81) - utility: 74.941
(58, 82) - utility: 73.822
(58, 83) - utility: 71.356
(58, 84) - utility: 72.816
(58, 85) - utility: 75.265
(58, 86) - utility: 73.892
(58, 87) - utility: 72.690
(58, 89) - utility: 69.663
(58, 90) - utility: 71.886
(58, 91) - utility: 71.833
(58, 92) - utility: 70.648
(58, 93) - utility: 69.591
(58, 94) - utility: 68.309
(58, 95) - utility: 66.605
(58, 97) - utility: 70.825
(58, 98) - utility: 70.649
(59, 0) - utility: 70.023
(59, 1) - utility: 67.649
(59, 2) - utility: 69.541
(59, 3) - utility: 70.957
(59, 4) - utility: 72.590
(59, 5) - utility: 74.125
(59, 6) - utility: 75.462
(59, 7) - utility: 75.682
(59, 8) - utility: 75.783
(59, 9) - utility: 75.956
(59, 10) - utility: 76.382
(59, 11) - utility: 77.566
(59, 12) - utility: 76.278
(59, 13) - utility: 75.057
(59, 15) - utility: 73.605
(59, 16) - utility: 72.400
(59, 17) - utility: 73.357
(59, 18) - utility: 73.902
(59, 19) - utility: 76.223
(59, 20) - utility: 77.608
(59, 21) - utility: 77.769
(59, 22) - utility: 77.649
(59, 23) - utility: 76.381
(59, 24) - utility: 76.501
(59, 25) - utility: 76.212
(59, 26) - utility: 73.730
(59, 27) - utility: 72.482
(59, 28) - utility: 72.264
(59, 29) - utility: 69.830
(59, 30) - utility: 68.626
(59, 31) - utility: 67.340
(59, 32) - utility: 65.183
(59, 33) - utility: 67.153
(59, 34) - utility: 68.353
(59, 35) - utility: 68.324
(59, 36) - utility: 67.321
(59, 38) - utility: 66.502
(59, 39) - utility: 66.830
(59, 42) - utility: 73.707
(59, 43) - utility: 73.761
(59, 44) - utility: 72.567
(59, 45) - utility: 72.616
(59, 46) - utility: 71.305
(59, 48) - utility: 70.769
(59, 49) - utility: 70.531
(59, 50) - utility: 70.102
(59, 52) - utility: 69.793
(59, 53) - utility: 69.846
(59, 54) - utility: 68.433
(59, 58) - utility: 72.919
(59, 59) - utility: 74.256
(59, 60) - utility: 75.510
(59, 61) - utility: 75.701
(59, 62) - utility: 74.524
(59, 63) - utility: 74.418
(59, 64) - utility: 72.955
(59, 65) - utility: 71.644
(59, 67) - utility: 68.065
(59, 68) - utility: 66.920
(59, 70) - utility: 74.815
(59, 71) - utility: 76.167
(59, 72) - utility: 75.401
(59, 73) - utility: 76.347
(59, 74) - utility: 74.946
(59, 75) - utility: 74.730
(59, 76) - utility: 72.591
(59, 77) - utility: 72.974
(59, 78) - utility: 74.400
(59, 79) - utility: 75.809
(59, 83) - utility: 68.971
(59, 85) - utility: 76.996
(59, 88) - utility: 70.251
(59, 89) - utility: 70.388
(59, 90) - utility: 71.670
(59, 91) - utility: 71.671
(59, 92) - utility: 70.613
(59, 93) - utility: 69.450
(59, 94) - utility: 67.370
(59, 95) - utility: 68.749
(59, 96) - utility: 69.016
(59, 97) - utility: 70.029
(59, 98) - utility: 69.405
(59, 99) - utility: 68.229
(60, 1) - utility: 66.608
(60, 2) - utility: 67.268
(60, 3) - utility: 68.595
(60, 4) - utility: 70.020
(60, 6) - utility: 74.251
(60, 7) - utility: 74.438
(60, 8) - utility: 74.562
(60, 9) - utility: 74.821
(60, 10) - utility: 75.932
(60, 11) - utility: 77.284
(60, 12) - utility: 76.055
(60, 13) - utility: 74.690
(60, 14) - utility: 73.319
(60, 15) - utility: 71.425
(60, 17) - utility: 74.632
(60, 18) - utility: 74.866
(60, 19) - utility: 76.384
(60, 20) - utility: 76.352
(60, 25) - utility: 74.820
(60, 26) - utility: 73.610
(60, 28) - utility: 70.903
(60, 29) - utility: 69.540
(60, 30) - utility: 68.407
(60, 31) - utility: 67.147
(60, 32) - utility: 66.473
(60, 33) - utility: 67.814
(60, 35) - utility: 69.605
(60, 36) - utility: 68.320
(60, 40) - utility: 75.283
(60, 41) - utility: 74.484
(60, 42) - utility: 74.928
(60, 43) - utility: 73.832
(60, 44) - utility: 72.724
(60, 45) - utility: 72.687
(60, 46) - utility: 71.467
(60, 47) - utility: 70.118
(60, 48) - utility: 69.725
(60, 49) - utility: 70.417
(60, 50) - utility: 69.207
(60, 51) - utility: 69.172
(60, 52) - utility: 67.596
(60, 53) - utility: 67.364
(60, 54) - utility: 66.176
(60, 55) - utility: 65.709
(60, 56) - utility: 66.972
(60, 57) - utility: 69.620
(60, 58) - utility: 72.011
(60, 59) - utility: 73.045
(60, 60) - utility: 74.156
(60, 61) - utility: 74.323
(60, 62) - utility: 73.368
(60, 63) - utility: 72.973
(60, 64) - utility: 70.786
(60, 65) - utility: 70.492
(60, 67) - utility: 70.581
(60, 69) - utility: 74.256
(60, 70) - utility: 73.659
(60, 72) - utility: 74.164
(60, 74) - utility: 73.715
(60, 76) - utility: 72.608
(60, 77) - utility: 71.977
(60, 78) - utility: 73.058
(60, 79) - utility: 73.199
(60, 80) - utility: 71.972
(60, 81) - utility: 71.219
(60, 82) - utility: 71.829
(60, 83) - utility: 69.390
(60, 85) - utility: 79.484
(60, 86) - utility: 79.972
(60, 88) - utility: 72.636
(60, 90) - utility: 73.039
(60, 91) - utility: 73.012
(60, 92) - utility: 71.671
(60, 94) - utility: 68.719
(60, 95) - utility: 70.059
(60, 96) - utility: 70.098
(60, 97) - utility: 71.421
(60, 98) - utility: 69.218
(60, 99) - utility: 68.091
(61, 2) - utility: 66.319
(61, 3) - utility: 67.323
(61, 5) - utility: 70.389
(61, 6) - utility: 72.786
(61, 7) - utility: 73.188
(61, 8) - utility: 73.358
(61, 9) - utility: 73.683
(61, 10) - utility: 74.711
(61, 11) - utility: 75.883
(61, 13) - utility: 73.319
(61, 14) - utility: 72.125
(61, 15) - utility: 70.979
(61, 17) - utility: 73.431
(61, 18) - utility: 73.617
(61, 20) - utility: 74.820
(61, 21) - utility: 72.489
(61, 22) - utility: 70.281
(61, 23) - utility: 72.439
(61, 24) - utility: 73.667
(61, 25) - utility: 73.603
(61, 28) - utility: 69.640
(61, 29) - utility: 67.737
(61, 31) - utility: 66.029
(61, 32) - utility: 66.123
(61, 33) - utility: 67.192
(61, 34) - utility: 69.322
(61, 35) - utility: 69.629
(61, 37) - utility: -3.199
(61, 39) - utility: 76.161
(61, 40) - utility: 74.761
(61, 41) - utility: 75.566
(61, 42) - utility: 76.364
(61, 43) - utility: 74.977
(61, 44) - utility: 73.742
(61, 45) - utility: 71.670
(61, 47) - utility: 68.793
(61, 48) - utility: 67.520
(61, 50) - utility: 68.017
(61, 51) - utility: 67.770
(61, 52) - utility: 65.552
(61, 54) - utility: 65.009
(61, 55) - utility: 64.640
(61, 56) - utility: 64.644
(61, 58) - utility: 72.502
(61, 59) - utility: 72.645
(61, 60) - utility: 73.953
(61, 61) - utility: 72.999
(61, 62) - utility: 71.221
(61, 63) - utility: 71.559
(61, 64) - utility: 70.213
(61, 65) - utility: 69.389
(61, 66) - utility: 69.146
(61, 67) - utility: 70.460
(61, 68) - utility: 71.636
(61, 69) - utility: 72.830
(61, 70) - utility: 72.379
(61, 71) - utility: 71.415
(61, 72) - utility: 72.617
(61, 73) - utility: 71.193
(61, 74) - utility: 72.355
(61, 76) - utility: 71.405
(61, 78) - utility: 71.976
(61, 79) - utility: 73.012
(61, 80) - utility: 71.837
(61, 81) - utility: 72.245
(61, 82) - utility: 73.414
(61, 84) - utility: 76.587
(61, 85) - utility: 78.017
(61, 87) - utility: 74.080
(61, 88) - utility: 75.068
(61, 89) - utility: 75.501
(61, 90) - utility: 75.480
(61, 91) - utility: 74.401
(61, 93) - utility: 79.972
(61, 97) - utility: 71.754
(61, 98) - utility: 70.520
(61, 99) - utility: 68.232
(62, 0) - utility: 70.756
(62, 1) - utility: 68.523
(62, 2) - utility: 66.380
(62, 3) - utility: 66.092
(62, 4) - utility: 64.978
(62, 6) - utility: 73.496
(62, 7) - utility: 72.255
(62, 8) - utility: 72.200
(62, 9) - utility: 72.546
(62, 10) - utility: 73.495
(62, 11) - utility: 74.518
(62, 13) - utility: 71.993
(62, 14) - utility: 71.036
(62, 15) - utility: 70.913
(62, 16) - utility: 68.431
(62, 17) - utility: 70.888
(62, 18) - utility: 72.222
(62, 19) - utility: 72.054
(62, 20) - utility: 73.406
(62, 21) - utility: 73.233
(62, 22) - utility: 71.776
(62, 23) - utility: 72.303
(62, 24) - utility: 73.486
(62, 25) - utility: 72.506
(62, 26) - utility: 72.444
(62, 27) - utility: 71.128
(62, 28) - utility: 71.053
(62, 29) - utility: 69.624
(62, 30) - utility: 68.434
(62, 32) - utility: 66.276
(62, 33) - utility: 68.392
(62, 34) - utility: 70.722
(62, 35) - utility: 70.843
(62, 36) - utility: 72.132
(62, 38) - utility: 75.137
(62, 39) - utility: 77.595
(62, 40) - utility: 76.939
(62, 41) - utility: 76.818
(62, 42) - utility: 76.585
(62, 44) - utility: 74.706
(62, 45) - utility: 73.398
(62, 46) - utility: 72.278
(62, 48) - utility: 69.390
(62, 50) - utility: 66.765
(62, 51) - utility: 66.441
(62, 52) - utility: 64.476
(62, 53) - utility: 63.377
(62, 54) - utility: 63.845
(62, 57) - utility: 68.692
(62, 58) - utility: 71.065
(62, 59) - utility: 71.513
(62, 60) - utility: 72.527
(62, 61) - utility: 71.850
(62, 62) - utility: 71.638
(62, 63) - utility: 70.542
(62, 64) - utility: 68.351
(62, 65) - utility: 68.220
(62, 66) - utility: 68.027
(62, 68) - utility: 71.726
(62, 69) - utility: 71.595
(62, 70) - utility: 71.225
(62, 72) - utility: 71.193
(62, 73) - utility: 69.398
(62, 74) - utility: 70.001
(62, 75) - utility: 70.947
(62, 78) - utility: 70.885
(62, 79) - utility: 71.729
(62, 80) - utility: 71.970
(62, 81) - utility: 73.360
(62, 82) - utility: 75.997
(62, 83) - utility: 76.353
(62, 84) - utility: 75.310
(62, 85) - utility: 77.616
(62, 86) - utility: 76.482
(62, 87) - utility: 75.195
(62, 88) - utility: 73.540
(62, 89) - utility: 74.430
(62, 90) - utility: 75.555
(62, 91) - utility: 75.509
(62, 92) - utility: 77.035
(62, 93) - utility: 78.340
(62, 94) - utility: 76.924
(62, 95) - utility: 75.673
(62, 96) - utility: 75.726
(62, 97) - utility: 73.117
(62, 98) - utility: 71.499
(62, 99) - utility: 69.084
(63, 0) - utility: 69.588
(63, 1) - utility: 69.463
(63, 2) - utility: 67.905
(63, 3) - utility: 65.798
(63, 5) - utility: 77.479
(63, 7) - utility: 71.059
(63, 8) - utility: 71.043
(63, 9) - utility: 71.315
(63, 11) - utility: 73.296
(63, 13) - utility: 70.817
(63, 14) - utility: 70.934
(63, 15) - utility: 68.897
(63, 16) - utility: 67.559
(63, 17) - utility: 69.475
(63, 19) - utility: 70.887
(63, 20) - utility: 71.075
(63, 21) - utility: 71.855
(63, 22) - utility: 71.235
(63, 23) - utility: 72.375
(63, 24) - utility: 72.288
(63, 26) - utility: 71.128
(63, 27) - utility: 70.160
(63, 28) - utility: 70.904
(63, 29) - utility: 69.479
(63, 30) - utility: 68.199
(63, 31) - utility: 67.003
(63, 32) - utility: 68.269
(63, 33) - utility: 69.931
(63, 34) - utility: 70.171
(63, 35) - utility: 71.285
(63, 36) - utility: 71.291
(63, 37) - utility: 72.279
(63, 39) - utility: 77.948
(63, 40) - utility: 78.141
(63, 41) - utility: 78.099
(63, 42) - utility: 77.820
(63, 43) - utility: 76.556
(63, 44) - utility: 76.110
(63, 45) - utility: 74.454
(63, 46) - utility: 72.999
(63, 47) - utility: 73.092
(63, 48) - utility: 70.564
(63, 49) - utility: 69.405
(63, 50) - utility: 69.159
(63, 51) - utility: 67.784
(63, 52) - utility: 66.270
(63, 54) - utility: 63.190
(63, 55) - utility: 65.347
(63, 56) - utility: 66.373
(63, 57) - utility: 68.743
(63, 58) - utility: 68.751
(63, 59) - utility: 69.282
(63, 60) - utility: 71.050
(63, 61) - utility: 70.581
(63, 62) - utility: 69.486
(63, 63) - utility: 70.279
(63, 64) - utility: 67.959
(63, 65) - utility: 67.952
(63, 66) - utility: 69.163
(63, 67) - utility: 70.593
(63, 68) - utility: 70.633
(63, 69) - utility: 71.476
(63, 70) - utility: 70.488
(63, 71) - utility: 68.332
(63, 72) - utility: 70.245
(63, 73) - utility: 71.487
(63, 74) - utility: 71.717
(63, 75) - utility: 72.260
(63, 76) - utility: 73.523
(63, 77) - utility: 72.311
(63, 78) - utility: 71.097
(63, 79) - utility: 71.126
(63, 80) - utility: 70.631
(63, 81) - utility: 72.864
(63, 82) - utility: 75.281
(63, 83) - utility: 76.476
(63, 85) - utility: 77.835
(63, 86) - utility: 77.555
(63, 87) - utility: 76.041
(63, 88) - utility: 75.666
(63, 89) - utility: 74.303
(63, 91) - utility: 74.463
(63, 92) - utility: 76.807
(63, 93) - utility: 76.912
(63, 94) - utility: 75.796
(63, 95) - utility: 75.734
(63, 98) - utility: 69.177
(63, 99) - utility: 69.703
(64, 0) - utility: 68.413
(64, 1) - utility: 68.107
(64, 2) - utility: 66.015
(64, 3) - utility: 67.202
(64, 5) - utility: 79.972
(64, 7) - utility: 69.881
(64, 8) - utility: 69.885
(64, 9) - utility: 70.054
(64, 10) - utility: 69.583
(64, 11) - utility: 70.754
(64, 12) - utility: 70.803
(64, 13) - utility: 69.871
(64, 14) - utility: 70.794
(64, 15) - utility: 69.619
(64, 16) - utility: 69.514
(64, 17) - utility: 67.463
(64, 18) - utility: 68.198
(64, 19) - utility: 69.477
(64, 20) - utility: 68.863
(64, 21) - utility: 69.574
(64, 22) - utility: 71.138
(64, 23) - utility: 72.320
(64, 24) - utility: 72.235
(64, 25) - utility: 70.886
(64, 26) - utility: 69.864
(64, 27) - utility: 68.153
(64, 28) - utility: 69.334
(64, 29) - utility: 67.328
(64, 30) - utility: 66.981
(64, 31) - utility: 66.020
(64, 32) - utility: 66.241
(64, 33) - utility: 68.488
(64, 35) - utility: 70.758
(64, 36) - utility: 72.126
(64, 37) - utility: 73.612
(64, 38) - utility: 75.106
(64, 39) - utility: 76.510
(64, 42) - utility: 76.556
(64, 44) - utility: 73.505
(64, 45) - utility: 72.161
(64, 46) - utility: 71.836
(64, 48) - utility: 70.718
(64, 49) - utility: 69.525
(64, 50) - utility: 68.450
(64, 51) - utility: 67.354
(64, 52) - utility: 65.037
(64, 53) - utility: 65.227
(64, 54) - utility: 63.754
(64, 55) - utility: 66.141
(64, 56) - utility: 66.211
(64, 57) - utility: 67.562
(64, 58) - utility: 68.692
(64, 59) - utility: 68.185
(64, 61) - utility: 68.345
(64, 62) - utility: 69.447
(64, 63) - utility: 69.145
(64, 65) - utility: 67.262
(64, 66) - utility: 68.254
(64, 67) - utility: 69.303
(64, 68) - utility: 69.439
(64, 70) - utility: 71.377
(64, 71) - utility: 70.087
(64, 72) - utility: 68.855
(64, 73) - utility: 70.839
(64, 74) - utility: 72.883
(64, 75) - utility: 73.161
(64, 76) - utility: 73.747
(64, 78) - utility: 71.180
(64, 79) - utility: 72.389
(64, 81) - utility: 72.463
(64, 82) - utility: 74.986
(64, 83) - utility: 76.192
(64, 84) - utility: 74.694
(64, 86) - utility: 76.134
(64, 87) - utility: 74.882
(64, 88) - utility: 74.348
(64, 89) - utility: 73.202
(64, 90) - utility: 73.064
(64, 91) - utility: 74.308
(64, 92) - utility: 75.415
(64, 93) - utility: 75.432
(64, 94) - utility: 73.654
(64, 95) - utility: 74.304
(64, 96) - utility: 73.434
(64, 97) - utility: 72.389
(64, 98) - utility: 70.189
(64, 99) - utility: 70.937
(65, 0) - utility: 68.445
(65, 1) - utility: 67.178
(65, 2) - utility: 65.946
(65, 3) - utility: 67.097
(65, 4) - utility: 65.886
(65, 6) - utility: -79.972
(65, 8) - utility: 68.746
(65, 9) - utility: 68.946
(65, 10) - utility: 69.620
(65, 11) - utility: 69.481
(65, 12) - utility: 68.546
(65, 14) - utility: 69.698
(65, 15) - utility: 70.343
(65, 17) - utility: 67.546
(65, 18) - utility: 67.226
(65, 19) - utility: 68.288
(65, 20) - utility: 69.105
(65, 21) - utility: 70.328
(65, 23) - utility: 69.918
(65, 24) - utility: 69.830
(65, 25) - utility: 69.624
(65, 26) - utility: 68.727
(65, 27) - utility: 68.050
(65, 28) - utility: 67.097
(65, 30) - utility: 65.652
(65, 31) - utility: 64.027
(65, 32) - utility: 65.001
(65, 34) - utility: 68.039
(65, 35) - utility: 68.811
(65, 36) - utility: 70.737
(65, 37) - utility: 72.810
(65, 38) - utility: 73.839
(65, 39) - utility: 76.122
(65, 40) - utility: 74.869
(65, 41) - utility: 73.620
(65, 42) - utility: 74.865
(65, 43) - utility: 72.523
(65, 46) - utility: 70.684
(65, 47) - utility: 70.994
(65, 48) - utility: 69.910
(65, 52) - utility: 63.931
(65, 55) - utility: 64.944
(65, 56) - utility: 64.322
(65, 57) - utility: 66.422
(65, 58) - utility: 67.417
(65, 60) - utility: 65.870
(65, 61) - utility: 67.051
(65, 63) - utility: 69.201
(65, 64) - utility: 67.953
(65, 65) - utility: 67.826
(65, 68) - utility: 68.276
(65, 71) - utility: 71.011
(65, 72) - utility: 70.634
(65, 73) - utility: 73.088
(65, 74) - utility: 74.323
(65, 75) - utility: 74.346
(65, 76) - utility: 73.309
(65, 77) - utility: 72.558
(65, 79) - utility: 72.440
(65, 81) - utility: 71.267
(65, 83) - utility: 74.694
(65, 84) - utility: 72.627
(65, 85) - utility: 73.269
(65, 86) - utility: 74.606
(65, 87) - utility: 73.679
(65, 88) - utility: 72.989
(65, 89) - utility: 71.221
(65, 90) - utility: 72.917
(65, 91) - utility: 75.230
(65, 92) - utility: 75.322
(65, 93) - utility: 74.194
(65, 94) - utility: 73.083
(65, 95) - utility: 72.699
(65, 96) - utility: 74.671
(65, 97) - utility: 73.657
(65, 98) - utility: 72.206
(65, 99) - utility: 72.214
(66, 0) - utility: 67.076
(66, 1) - utility: 65.092
(66, 2) - utility: 64.874
(66, 3) - utility: 64.826
(66, 4) - utility: 65.070
(66, 5) - utility: 66.068
(66, 7) - utility: 69.091
(66, 8) - utility: 68.877
(66, 9) - utility: 67.354
(66, 10) - utility: 69.378
(66, 11) - utility: 68.345
(66, 12) - utility: 67.503
(66, 14) - utility: 67.679
(66, 15) - utility: 70.036
(66, 16) - utility: 68.870
(66, 17) - utility: 68.735
(66, 18) - utility: 66.830
(66, 19) - utility: 68.969
(66, 20) - utility: 68.908
(66, 21) - utility: 70.050
(66, 22) - utility: 67.912
(66, 23) - utility: 69.650
(66, 24) - utility: 68.861
(66, 25) - utility: 69.647
(66, 26) - utility: 69.515
(66, 27) - utility: 69.240
(66, 28) - utility: 68.983
(66, 29) - utility: 67.704
(66, 30) - utility: 66.467
(66, 31) - utility: 64.135
(66, 32) - utility: 65.942
(66, 34) - utility: 69.099
(66, 35) - utility: 70.479
(66, 36) - utility: 71.984
(66, 37) - utility: 73.511
(66, 39) - utility: 74.869
(66, 40) - utility: 74.784
(66, 41) - utility: 73.443
(66, 42) - utility: 72.614
(66, 43) - utility: 73.188
(66, 45) - utility: 72.234
(66, 46) - utility: 71.451
(66, 47) - utility: 72.368
(66, 49) - utility: 75.501
(66, 50) - utility: 74.102
(66, 51) - utility: 71.678
(66, 53) - utility: 67.535
(66, 54) - utility: 66.417
(66, 55) - utility: 65.282
(66, 56) - utility: 64.223
(66, 58) - utility: 66.143
(66, 59) - utility: 65.022
(66, 60) - utility: 65.451
(66, 62) - utility: 70.116
(66, 63) - utility: 68.042
(66, 64) - utility: 67.122
(66, 65) - utility: 66.030
(66, 66) - utility: 67.587
(66, 67) - utility: 68.058
(66, 68) - utility: 69.215
(66, 69) - utility: 70.046
(66, 70) - utility: 69.834
(66, 71) - utility: 70.940
(66, 72) - utility: 72.013
(66, 73) - utility: 74.462
(66, 74) - utility: 75.713
(66, 75) - utility: 75.716
(66, 76) - utility: 74.379
(66, 77) - utility: 73.679
(66, 78) - utility: 75.692
(66, 79) - utility: 74.867
(66, 82) - utility: 73.723
(66, 83) - utility: 74.692
(66, 84) - utility: 73.426
(66, 85) - utility: 72.394
(66, 86) - utility: 73.300
(66, 87) - utility: 73.578
(66, 88) - utility: 72.397
(66, 89) - utility: 72.477
(66, 90) - utility: 73.736
(66, 91) - utility: 74.932
(66, 93) - utility: 73.021
(66, 94) - utility: 73.421
(66, 95) - utility: 74.666
(66, 96) - utility: 74.962
(66, 97) - utility: 74.929
(66, 99) - utility: 72.100
(67, 0) - utility: 65.731
(67, 1) - utility: 63.795
(67, 2) - utility: 65.308
(67, 3) - utility: 66.416
(67, 4) - utility: 65.179
(67, 5) - utility: 67.320
(67, 6) - utility: 67.945
(67, 7) - utility: 70.283
(67, 8) - utility: 70.204
(67, 9) - utility: 68.433
(67, 10) - utility: 68.145
(67, 11) - utility: 67.241
(67, 12) - utility: 66.669
(67, 13) - utility: 66.882
(67, 14) - utility: 65.707
(67, 15) - utility: 67.457
(67, 17) - utility: 67.646
(67, 18) - utility: 68.139
(67, 21) - utility: 69.697
(67, 22) - utility: 69.736
(67, 23) - utility: 71.147
(67, 25) - utility: 67.382
(67, 26) - utility: 68.134
(67, 27) - utility: 67.085
(67, 28) - utility: 67.643
(67, 29) - utility: 66.686
(67, 32) - utility: 67.292
(67, 34) - utility: 68.479
(67, 35) - utility: 69.602
(67, 36) - utility: 70.662
(67, 38) - utility: 70.977
(67, 39) - utility: 72.290
(67, 40) - utility: 72.351
(67, 41) - utility: 72.335
(67, 42) - utility: 73.144
(67, 43) - utility: 73.118
(67, 44) - utility: 71.796
(67, 45) - utility: 71.401
(67, 46) - utility: 72.444
(67, 47) - utility: 73.700
(67, 48) - utility: 76.312
